Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,TaxonCode,Previously_Obs,Hour,Minute_Duration,Month_Num,Month,Temperature_Interval,Humidity_Interval,Season,Regional_PIF
MONO,Unknown,Unknown,MONO-0049,Grassland,2018,2018-05-10,1900-01-01 07:49:00,1900-01-01 07:59:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Common Yellowthroat,Geothlypis trichas,178944.0,Unknown,COYE,False,False,19.5,56.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,92708.0,False,7,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,False | False
MONO,Unknown,Unknown,MONO-0049,Grassland,2018,2018-05-10,1900-01-01 07:49:00,1900-01-01 07:59:00,Elizabeth Oswald,1,0-2.5 min,Visualization,50 - 100 Meters,False,Undetermined,Barred Owl,Strix varia,177921.0,Unknown,BADO,False,False,19.5,56.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,82956.0,False,7,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,False | False
MONO,Unknown,Unknown,MONO-0049,Grassland,2018,2018-05-10,1900-01-01 07:49:00,1900-01-01 07:59:00,Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,Unknown,BGGN,False,False,19.5,56.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,88038.0,False,7,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,False | False
MONO,Unknown,Unknown,MONO-0049,Grassland,2018,2018-05-10,1900-01-01 07:49:00,1900-01-01 07:59:00,Elizabeth Oswald,1,7.5 - 10 min,Calling,<= 50 Meters,False,Undetermined,Downy Woodpecker,Picoides pubescens,178259.0,Unknown,DOWO,False,True,19.5,56.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,84936.0,False,7,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,True | False
MONO,Unknown,Unknown,MONO-0049,Grassland,2018,2018-05-10,1900-01-01 07:49:00,1900-01-01 07:59:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,Unknown,NOCA,False,False,19.5,56.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,94228.0,False,7,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,False | False
MONO,Unknown,Unknown,MONO-0049,Grassland,2018,2018-05-10,1900-01-01 07:49:00,1900-01-01 07:59:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,Unknown,CARW,False,False,19.5,56.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,88350.0,False,7,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,False | False
MONO,Unknown,Unknown,MONO-0049,Grassland,2018,2018-05-10,1900-01-01 07:49:00,1900-01-01 07:59:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,Unknown,CACH,False,True,19.5,56.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,265876.0,False,7,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,True | False
MONO,Unknown,Unknown,MONO-0049,Grassland,2018,2018-05-10,1900-01-01 07:49:00,1900-01-01 07:59:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,Unknown,INBU,False,True,19.5,56.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,94257.0,False,7,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,True | False
MONO,Unknown,Unknown,MONO-0049,Grassland,2018,2018-05-10,1900-01-01 07:49:00,1900-01-01 07:59:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309.0,Unknown,GCFL,False,False,19.5,56.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,85791.0,False,7,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,False | False
MONO,Unknown,Unknown,MONO-0057,Grassland,2018,2018-05-10,1900-01-01 08:05:00,1900-01-01 08:15:00,Elizabeth Oswald,1,2.5 - 5 min,Visualization,<= 50 Meters,False,Undetermined,Swamp Sparrow,Melospiza georgiana,179488.0,Unknown,SWSP,False,False,20.5,56.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,85638.0,False,8,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,False | False
MONO,Unknown,Unknown,MONO-0057,Grassland,2018,2018-05-10,1900-01-01 08:05:00,1900-01-01 08:15:00,Elizabeth Oswald,1,7.5 - 10 min,Visualization,50 - 100 Meters,False,Undetermined,Unidentified Swallow,Hirundinidae,178423.0,Unknown,UNSW,False,False,20.5,56.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,87382.0,False,8,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,False | False
MONO,Unknown,Unknown,MONO-0057,Grassland,2018,2018-05-10,1900-01-01 08:05:00,1900-01-01 08:15:00,Elizabeth Oswald,1,7.5 - 10 min,Visualization,<= 50 Meters,False,Male,Brown-headed Cowbird,Molothrus ater,179112.0,Unknown,BHCO,False,False,20.5,56.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,94215.0,False,8,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,False | False
MONO,Unknown,Unknown,MONO-0057,Grassland,2018,2018-05-10,1900-01-01 08:05:00,1900-01-01 08:15:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,Unknown,ETTI,False,False,20.5,56.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,266957.0,False,8,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,False | False
MONO,Unknown,Unknown,MONO-0057,Grassland,2018,2018-05-10,1900-01-01 08:05:00,1900-01-01 08:15:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,<= 50 Meters,False,Male,Eastern Wood-Pewee,Contopus virens,178359.0,Unknown,EAWP,False,True,20.5,56.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,85846.0,False,8,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,True | False
MONO,Unknown,Unknown,MONO-0057,Grassland,2018,2018-05-10,1900-01-01 08:05:00,1900-01-01 08:15:00,Elizabeth Oswald,1,5 - 7.5 min,Visualization,<= 50 Meters,False,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532.0,Unknown,CEDW,False,False,20.5,56.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,88296.0,False,8,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,False | False
MONO,Unknown,Unknown,MONO-0057,Grassland,2018,2018-05-10,1900-01-01 08:05:00,1900-01-01 08:15:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,Unknown,NOCA,False,False,20.5,56.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,94228.0,False,8,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,False | False
MONO,Unknown,Unknown,MONO-0057,Grassland,2018,2018-05-10,1900-01-01 08:05:00,1900-01-01 08:15:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,<= 50 Meters,False,Male,Brown-headed Cowbird,Molothrus ater,179112.0,Unknown,BHCO,False,False,20.5,56.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,94215.0,False,8,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,False | False
MONO,Unknown,Unknown,MONO-0057,Grassland,2018,2018-05-10,1900-01-01 08:05:00,1900-01-01 08:15:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,Unknown,SOSP,False,False,20.5,56.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,85643.0,False,8,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,False | False
MONO,Unknown,Unknown,MONO-0057,Grassland,2018,2018-05-10,1900-01-01 08:05:00,1900-01-01 08:15:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,Unknown,CARW,False,False,20.5,56.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,88350.0,False,8,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,False | False
MONO,Unknown,Unknown,MONO-0057,Grassland,2018,2018-05-10,1900-01-01 08:05:00,1900-01-01 08:15:00,Elizabeth Oswald,1,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532.0,Unknown,CEDW,False,False,20.5,56.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,88296.0,False,8,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,False | False
MONO,Unknown,Unknown,MONO-0057,Grassland,2018,2018-05-10,1900-01-01 08:05:00,1900-01-01 08:15:00,Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,Unknown,BGGN,False,False,20.5,56.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,88038.0,False,8,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,False | False
MONO,Unknown,Unknown,MONO-0057,Grassland,2018,2018-05-10,1900-01-01 08:05:00,1900-01-01 08:15:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Warbling Vireo,Vireo gilvus,179023.0,Unknown,WAVI,False,False,20.5,56.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,93589.0,False,8,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,False | False
MONO,Unknown,Unknown,MONO-0057,Grassland,2018,2018-05-10,1900-01-01 08:05:00,1900-01-01 08:15:00,Elizabeth Oswald,1,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Eastern Bluebird,Sialia sialis,179801.0,Unknown,EABL,False,False,20.5,56.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,87184.0,False,8,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,False | False
MONO,Unknown,Unknown,MONO-0057,Grassland,2018,2018-05-10,1900-01-01 08:05:00,1900-01-01 08:15:00,Elizabeth Oswald,1,0-2.5 min,Visualization,<= 50 Meters,False,Male,Eastern Bluebird,Sialia sialis,179801.0,Unknown,EABL,False,False,20.5,56.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,87184.0,False,8,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,False | False
MONO,Unknown,Unknown,MONO-0057,Grassland,2018,2018-05-10,1900-01-01 08:05:00,1900-01-01 08:15:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Gray Catbird,Dumetella carolinensis,178625.0,Unknown,GRCA,False,False,20.5,56.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,89977.0,False,8,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,False | False
MONO,Unknown,Unknown,MONO-0057,Grassland,2018,2018-05-10,1900-01-01 08:05:00,1900-01-01 08:15:00,Elizabeth Oswald,1,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Gray Catbird,Dumetella carolinensis,178625.0,Unknown,GRCA,False,False,20.5,56.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,89977.0,False,8,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,False | False
MONO,Unknown,Unknown,MONO-0057,Grassland,2018,2018-05-10,1900-01-01 08:05:00,1900-01-01 08:15:00,Elizabeth Oswald,1,7.5 - 10 min,Visualization,50 - 100 Meters,False,Male,Bay-breasted Warbler,Setophaga castanea,950036.0,Unknown,BBWA,False,False,20.5,56.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,890943.0,False,8,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,False | False
MONO,Unknown,Unknown,MONO-0057,Grassland,2018,2018-05-10,1900-01-01 08:05:00,1900-01-01 08:15:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,Unknown,FISP,False,True,20.5,56.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,84790.0,False,8,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,True | False
MONO,Unknown,Unknown,MONO-0057,Grassland,2018,2018-05-10,1900-01-01 08:05:00,1900-01-01 08:15:00,Elizabeth Oswald,1,2.5 - 5 min,Visualization,<= 50 Meters,False,Male,Northern Cardinal,Cardinalis cardinalis,179124.0,Unknown,NOCA,False,False,20.5,56.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,94228.0,False,8,10.0,5,May,"(18.89, 21.52]","(53.05, 62.2]",Summer,False | False
MONO,Unknown,Unknown,MONO-0065,Grassland,2018,2018-07-11,1900-01-01 05:50:00,1900-01-01 06:00:00,Kimberly Serno,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,American Robin,Turdus migratorius,179759.0,Unknown,AMRO,False,False,22.2999992370605,71.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,87136.0,False,5,10.0,7,July,"(21.52, 24.15]","(62.2, 71.35]",Monsoon,False | False
MONO,Unknown,Unknown,MONO-0065,Grassland,2018,2018-07-11,1900-01-01 05:50:00,1900-01-01 06:00:00,Kimberly Serno,3,7.5 - 10 min,Calling,<= 50 Meters,False,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045.0,Unknown,RWBL,False,False,22.2999992370605,71.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,93613.0,False,5,10.0,7,July,"(21.52, 24.15]","(62.2, 71.35]",Monsoon,False | False
MONO,Unknown,Unknown,MONO-0065,Grassland,2018,2018-07-11,1900-01-01 05:50:00,1900-01-01 06:00:00,Kimberly Serno,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Gray Catbird,Dumetella carolinensis,178625.0,Unknown,GRCA,False,False,22.2999992370605,71.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,89977.0,False,5,10.0,7,July,"(21.52, 24.15]","(62.2, 71.35]",Monsoon,False | False
MONO,Unknown,Unknown,MONO-0065,Grassland,2018,2018-07-11,1900-01-01 05:50:00,1900-01-01 06:00:00,Kimberly Serno,3,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,Unknown,RWBL,False,False,22.2999992370605,71.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,93613.0,False,5,10.0,7,July,"(21.52, 24.15]","(62.2, 71.35]",Monsoon,False | False
MONO,Unknown,Unknown,MONO-0065,Grassland,2018,2018-07-11,1900-01-01 05:50:00,1900-01-01 06:00:00,Kimberly Serno,3,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Brown-headed Cowbird,Molothrus ater,179112.0,Unknown,BHCO,False,False,22.2999992370605,71.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,94215.0,False,5,10.0,7,July,"(21.52, 24.15]","(62.2, 71.35]",Monsoon,False | False
MONO,Unknown,Unknown,MONO-0065,Grassland,2018,2018-07-11,1900-01-01 05:50:00,1900-01-01 06:00:00,Kimberly Serno,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,Unknown,SOSP,False,False,22.2999992370605,71.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,85643.0,False,5,10.0,7,July,"(21.52, 24.15]","(62.2, 71.35]",Monsoon,False | False
MONO,Unknown,Unknown,MONO-0065,Grassland,2018,2018-07-11,1900-01-01 05:50:00,1900-01-01 06:00:00,Kimberly Serno,3,5 - 7.5 min,Visualization,50 - 100 Meters,True,Undetermined,Common Grackle,Quiscalus quiscula,179104.0,Unknown,COGR,False,False,22.2999992370605,71.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,94206.0,False,5,10.0,7,July,"(21.52, 24.15]","(62.2, 71.35]",Monsoon,False | False
MONO,Unknown,Unknown,MONO-0065,Grassland,2018,2018-07-11,1900-01-01 05:50:00,1900-01-01 06:00:00,Kimberly Serno,3,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045.0,Unknown,RWBL,False,False,22.2999992370605,71.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,93613.0,False,5,10.0,7,July,"(21.52, 24.15]","(62.2, 71.35]",Monsoon,False | False
MONO,Unknown,Unknown,MONO-0065,Grassland,2018,2018-07-11,1900-01-01 05:50:00,1900-01-01 06:00:00,Kimberly Serno,3,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,Unknown,SOSP,False,False,22.2999992370605,71.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,85643.0,False,5,10.0,7,July,"(21.52, 24.15]","(62.2, 71.35]",Monsoon,False | False
MONO,Unknown,Unknown,MONO-0065,Grassland,2018,2018-07-11,1900-01-01 05:50:00,1900-01-01 06:00:00,Kimberly Serno,3,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,Unknown,CARW,False,False,22.2999992370605,71.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,88350.0,False,5,10.0,7,July,"(21.52, 24.15]","(62.2, 71.35]",Monsoon,False | False
MONO,Unknown,Unknown,MONO-0065,Grassland,2018,2018-07-11,1900-01-01 05:50:00,1900-01-01 06:00:00,Kimberly Serno,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,Unknown,RWBL,False,False,22.2999992370605,71.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,93613.0,False,5,10.0,7,July,"(21.52, 24.15]","(62.2, 71.35]",Monsoon,False | False
MONO,Unknown,Unknown,MONO-0065,Grassland,2018,2018-07-11,1900-01-01 05:50:00,1900-01-01 06:00:00,Kimberly Serno,3,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Mockingbird,Mimus polyglottos,178620.0,Unknown,NOMO,False,False,22.2999992370605,71.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,88394.0,False,5,10.0,7,July,"(21.52, 24.15]","(62.2, 71.35]",Monsoon,False | False
MONO,Unknown,Unknown,MONO-0065,Grassland,2018,2018-07-11,1900-01-01 05:50:00,1900-01-01 06:00:00,Kimberly Serno,3,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045.0,Unknown,RWBL,False,False,22.2999992370605,71.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,93613.0,False,5,10.0,7,July,"(21.52, 24.15]","(62.2, 71.35]",Monsoon,False | False
MONO,Unknown,Unknown,MONO-0065,Grassland,2018,2018-07-11,1900-01-01 05:50:00,1900-01-01 06:00:00,Kimberly Serno,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,Unknown,CHSP,False,False,22.2999992370605,71.0,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,84781.0,False,5,10.0,7,July,"(21.52, 24.15]","(62.2, 71.35]",Monsoon,False | False
MONO,Unknown,Unknown,MONO-0073,Grassland,2018,2018-07-11,1900-01-01 05:32:00,1900-01-01 05:42:00,Kimberly Serno,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,Unknown,SOSP,False,False,23.5,68.1999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,85643.0,False,5,10.0,7,July,"(21.52, 24.15]","(62.2, 71.35]",Monsoon,False | False
MONO,Unknown,Unknown,MONO-0073,Grassland,2018,2018-07-11,1900-01-01 05:32:00,1900-01-01 05:42:00,Kimberly Serno,3,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,Unknown,INBU,False,True,23.5,68.1999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,94257.0,False,5,10.0,7,July,"(21.52, 24.15]","(62.2, 71.35]",Monsoon,True | False
MONO,Unknown,Unknown,MONO-0073,Grassland,2018,2018-07-11,1900-01-01 05:32:00,1900-01-01 05:42:00,Kimberly Serno,3,2.5 - 5 min,Singing,<= 50 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,Unknown,SOSP,False,False,23.5,68.1999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,85643.0,False,5,10.0,7,July,"(21.52, 24.15]","(62.2, 71.35]",Monsoon,False | False
MONO,Unknown,Unknown,MONO-0073,Grassland,2018,2018-07-11,1900-01-01 05:32:00,1900-01-01 05:42:00,Kimberly Serno,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,American Robin,Turdus migratorius,179759.0,Unknown,AMRO,False,False,23.5,68.1999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,87136.0,False,5,10.0,7,July,"(21.52, 24.15]","(62.2, 71.35]",Monsoon,False | False
MONO,Unknown,Unknown,MONO-0073,Grassland,2018,2018-07-11,1900-01-01 05:32:00,1900-01-01 05:42:00,Kimberly Serno,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,Unknown,CHSP,False,False,23.5,68.1999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,84781.0,False,5,10.0,7,July,"(21.52, 24.15]","(62.2, 71.35]",Monsoon,False | False
MONO,Unknown,Unknown,MONO-0073,Grassland,2018,2018-07-11,1900-01-01 05:32:00,1900-01-01 05:42:00,Kimberly Serno,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,Unknown,SOSP,False,False,23.5,68.1999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,85643.0,False,5,10.0,7,July,"(21.52, 24.15]","(62.2, 71.35]",Monsoon,False | False
MONO,Unknown,Unknown,MONO-0073,Grassland,2018,2018-07-11,1900-01-01 05:32:00,1900-01-01 05:42:00,Kimberly Serno,3,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Mockingbird,Mimus polyglottos,178620.0,Unknown,NOMO,False,False,23.5,68.1999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,88394.0,False,5,10.0,7,July,"(21.52, 24.15]","(62.2, 71.35]",Monsoon,False | False
MONO,Unknown,Unknown,MONO-0073,Grassland,2018,2018-07-11,1900-01-01 05:32:00,1900-01-01 05:42:00,Kimberly Serno,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,Unknown,INBU,False,True,23.5,68.1999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,94257.0,False,5,10.0,7,July,"(21.52, 24.15]","(62.2, 71.35]",Monsoon,True | False
MONO,Unknown,Unknown,MONO-0073,Grassland,2018,2018-07-11,1900-01-01 05:32:00,1900-01-01 05:42:00,Kimberly Serno,3,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,Unknown,CARW,False,False,23.5,68.1999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,88350.0,False,5,10.0,7,July,"(21.52, 24.15]","(62.2, 71.35]",Monsoon,False | False
MONO,Unknown,Unknown,MONO-0046,Grassland,2018,2018-07-11,1900-01-01 06:29:00,1900-01-01 06:39:00,Kimberly Serno,3,0-2.5 min,Visualization,50 - 100 Meters,True,Undetermined,European Starling,Sturnus vulgaris,179637.0,Unknown,EUST,False,False,22.2000007629395,81.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,86204.0,False,6,10.0,7,July,"(21.52, 24.15]","(80.5, 89.65]",Monsoon,False | False
MONO,Unknown,Unknown,MONO-0046,Grassland,2018,2018-07-11,1900-01-01 06:29:00,1900-01-01 06:39:00,Kimberly Serno,3,2.5 - 5 min,Visualization,<= 50 Meters,False,Undetermined,Song Sparrow,Melospiza melodia,179492.0,Unknown,SOSP,False,False,22.2000007629395,81.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,85643.0,False,6,10.0,7,July,"(21.52, 24.15]","(80.5, 89.65]",Monsoon,False | False
MONO,Unknown,Unknown,MONO-0046,Grassland,2018,2018-07-11,1900-01-01 06:29:00,1900-01-01 06:39:00,Kimberly Serno,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,Unknown,INBU,False,True,22.2000007629395,81.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,94257.0,False,6,10.0,7,July,"(21.52, 24.15]","(80.5, 89.65]",Monsoon,True | False
MONO,Unknown,Unknown,MONO-0046,Grassland,2018,2018-07-11,1900-01-01 06:29:00,1900-01-01 06:39:00,Kimberly Serno,3,0-2.5 min,Visualization,50 - 100 Meters,True,Female,American Goldfinch,Carduelis tristis,179236.0,Unknown,AMGO,False,False,22.2000007629395,81.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,95286.0,False,6,10.0,7,July,"(21.52, 24.15]","(80.5, 89.65]",Monsoon,False | False
